YEAR,LocationAbbr,MeasureDesc,DataSource,Response,Sample_Size,Gender,Race,Age,Education,Risk_Level
0.7479764933940865,4,0,0,0,0.21205435279503082,1,1,7,3,0
0.7479764933940865,4,0,0,0,-0.7410175892957582,2,0,7,3,0
0.7479764933940865,4,0,0,0,-0.646859993638311,2,1,0,3,0
0.7479764933940865,4,0,0,0,-0.21795024830336943,2,1,2,3,0
0.7479764933940865,4,0,0,0,-0.026350489698098792,2,1,3,3,0
0.7479764933940865,4,0,0,0,-0.2798095989387854,2,1,4,3,0
0.7479764933940865,4,0,0,0,-0.5869166405889478,2,1,5,1,0
0.7479764933940865,4,0,0,0,0.6683354922164396,2,1,5,2,0
0.7479764933940865,4,0,0,0,-0.4771573503022141,2,1,5,0,0
0.7479764933940865,4,0,0,0,-0.5978651982235347,2,1,6,1,0
0.7479764933940865,4,0,0,0,0.5651453365104582,2,1,6,2,0
0.7479764933940865,4,0,0,0,-0.5152035880824036,2,1,6,0,0
0.7479764933940865,4,0,0,0,1.3895717263948513,2,1,7,3,0
0.7479764933940865,4,0,0,0,-0.8357226128349349,2,2,7,3,0
0.7479764933940865,4,0,0,0,-0.700234212106922,2,3,7,3,0
0.7479764933940865,4,0,0,0,-0.261744478841717,2,4,7,3,0
0.7479764933940865,4,0,0,0,0.4050226811046248,2,5,7,3,0
0.03276130752906219,4,1,0,0,-0.6107297534441742,2,0,7,3,0
0.03276130752906219,4,1,0,0,-0.8288797643133181,2,2,7,3,1
0.03276130752906219,4,1,0,0,-0.4842739127646956,2,3,7,3,0
0.03276130752906219,4,1,0,0,0.5131396877461704,2,4,7,3,0
0.03276130752906219,4,1,0,0,2.108070821164616,2,5,7,3,0
0.7479764933940865,4,4,0,1,-0.745397012349593,0,1,7,3,1
0.7479764933940865,4,4,0,1,-0.6983182145208694,1,1,7,3,1
0.7479764933940865,4,4,0,1,-0.5902012078793238,2,1,7,3,1
0.7479764933940865,4,4,0,4,-0.745397012349593,0,1,7,3,1
0.7479764933940865,4,4,0,4,-0.6983182145208694,1,1,7,3,1
0.7479764933940865,4,4,0,4,-0.5902012078793238,2,1,7,3,1
0.7479764933940865,4,5,0,0,0.3240033546086818,0,1,7,3,0
0.7479764933940865,4,5,0,0,0.21205435279503082,1,1,7,3,0
0.7479764933940865,4,5,0,0,1.3895717263948513,2,1,7,3,0
0.7479764933940865,4,5,0,2,0.3240033546086818,0,1,7,3,0
0.7479764933940865,4,5,0,2,0.21205435279503082,1,1,7,3,1
0.7479764933940865,4,5,0,2,1.3895717263948513,2,1,7,3,0
0.7479764933940865,4,5,0,3,0.3240033546086818,0,1,7,3,1
0.7479764933940865,4,5,0,3,0.21205435279503082,1,1,7,3,1
0.7479764933940865,4,5,0,3,1.3895717263948513,2,1,7,3,1
0.7479764933940865,5,2,0,0,-0.11941322959208739,0,1,7,3,1
0.7479764933940865,5,2,0,0,-0.13747834968915576,1,1,7,3,1
